q1,q2,generated_text,real_label,scenario
چرا اینترنت گوشی اپل به لپ تاپ وصل نمیشه؟,چگونه با لپ تاپ به اینترنت گوشی اپل وصل شویم؟, جواب: 'خیر'  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW,خیر,Five-shot
از کجا بفهمیم چه شماره هایی به نام ماست؟,از کجا بفهمیم چه شماره های ایرانسلی به نام ماست؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توان فهمید که چه شماره‌هایی به نام ماست؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «از کجا می‌توان فهمید که چه شماره‌های ایرانسلی به نام ماست؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توان فهمید که چه شماره‌هایی به نام ماست؟» ,خیر,Five-shot
چگونه می توانم در محل کار دوست پیدا کنم؟,چگونه دوست پیدا می کنیم؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
چه چیزی باعث روزی زیاد می شود؟,کمبود چه چیزی باعث خواب زیاد می شود؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چه چیزی باعث روزی زیاد می شود؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «کمبود چه چیزی باعث خواب زیاد می شود؟»  [NEW_LINE] جواب:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چه چیزی باعث روزی زیاد می شود؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «کمبود چه چیزی باعث,خیر,Five-shot
چه میوه هایی برای عفونت ریه خوب است؟,چه میوه هایی برای عفونت گلو خوب است؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
چه چیزی ویتامین بدن را تامین میکند؟,چه غذاهایی ویتامین بدن را تامین میکند؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه چیزی برای بدن مفید است؟' سؤال دوم: 'چه چیزی برای بدن مفید است؟' جواب: 'بله'  [NEW_LINE] سؤال اول: 'چه چیزی برای بدن مفید است؟' سؤال دوم: 'چه چیزی برای بدن مفید است؟' جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه چیزی برای بدن مفید است؟' سؤال دوم: 'چه چیزی برای بدن مفید است؟' جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه چیزی,بله,Five-shot
چه چیزی برای درمان زود انزالی خوب است؟,چه چیزی برای زود انزالی خوب است؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
برای طولانی کردن رابطه در رختخواب چه کاری باید انجام دهم؟,چگونه می توانم در رابطه جنسی طولانی تر باشم؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
کدام کشورهای اروپایی جزو اتحادیه اروپا نیستند؟,کدام گروه جزو سابقون نیستند؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
چرا حضرت ابراهیم در برابر نمرود به سجده نیفتاد؟,چرا خداوند در قران به حضرت ابراهیم درود فرستاد؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE],خیر,Five-shot
چگونه می توانم به عنوان دانشجوی بین المللی در ایالات متحده درخواست شغل کنم؟,Proteus software Infrared Light Sensors Microcontrollers +1: چگونه می توان حسگر IR را با استفاده از نرم افزار Proteus شبیه سازی کرد؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چگونه می‌تواند به عنوان یک دانشجوی بین‌المللی در ایالات‌متحده درخواست شغلی کند؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «چگونه می‌تواند حسگر ir را با استفاده از نرم‌افزار proteus شبیه‌سازی کند؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چگونه می‌توان,خیر,Five-shot
چرا جوجه های یک روزه را زنده به گور میکنند؟,چرا جوجه های یک روزه را میکشند؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
ویتامین بی در کدام مواد غذایی است؟,ویتامین دی در کدام مواد غذایی است؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟ اگر معادل باشند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر معادل نباشند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سؤال اول: 'چگونه می توان ۱ / ۶ ^ ۰ ٫,خیر,Five-shot
چه کسانی میتوانند در آزمون ept شرکت کنند؟,چه کسانی میتوانند در کنکور تجربی شرکت کنند؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE] آیا این دو سؤال مترادف هستند یا خیر؟ اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید. اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سؤال اول:  [NEW_LINE] چگونه توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] چگونه توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا,خیر,Five-shot
چه چیزی باعث قطع شدن ابریزش بینی می شود؟,چه چیزی باعث کوچک شدن بینی گوشتی می شود؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه چیزی باعث قطع شدن ابریزش بینی می شود؟'  [NEW_LINE] سؤال دوم: 'چه چیزی باعث کوچک شدن بینی گوشتی می شود؟'  [NEW_LINE] جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه چیزی باعث قطع شدن ابریزش بینی می شود؟'  [NEW_LINE] سؤال دوم: 'چه چیزی باعث کوچک شدن بینی گوشتی می شود؟'  [NEW_LINE] جواب: 'خیر'  [NEW_LINE] سؤال اول: 'چه,خیر,Five-shot
از کجا بفهمیم که یارانه قطع شده؟,چگونه بفهمیم که یارانه قطع شده؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توان فهمید که یارانه قطع شده‌است؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «چگونه می‌توان فهمید که یارانه قطع شده‌است؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توان فهمید که یارانه قطع شده‌است؟»  [NEW_LINE] سؤال دوم: ,بله,Five-shot
نمونه هایی از ناهماهنگی شناختی در فوتبال چیست؟,نمونه هایی از ناهماهنگی شناختی در اینترنت چیست؟, جواب: 'خیر'  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW,خیر,Five-shot
شهریه دانشگاه آزاد رشته پزشکی سال 98؟,شهریه دانشگاه ازاد رشته پزشکی سال ۹۸؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چگونه می‌تواند ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کند؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «چگونه می‌تواند ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا کند؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چه مبارک سحری بودو چه,بله,Five-shot
آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را),زمان کافی برای رها کردن کسی کیست؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: آیا در یک‌زبان طبیعی، یک‌زبان برنامه‌نویسی، یک‌زبان نشانه‌گذاری، یک‌زبان نشانه‌گذاری برنامه‌نویسی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی طبیعی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی طبیعی طبیعی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی طبیعی طبیعی طبیعی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی طبیعی طبیعی طبیعی طبیعی طبیعی، یک‌زبان نشانه‌گذاری برنامه‌نویسی طبیعی طبیعی طبیعی طبیعی طبیعی طبیعی طبیعی طبیعی,خیر,Five-shot
چه چیزی برای از بین بردن چربی خون مفید است؟,چه چیزی برای از بین بردن کیست تخمدان مفید است؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
از کجا بفهمم بچم گوش درد داره؟,از کجا بفهمم نوزاد گوش درد داره؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم بفهمم که آیا یک فرد دارای بیماری است یا خیر؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «از کجا می‌توانم تشخیص دهم که آیا یک فرد دارای بیماری است یا خیر؟»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «از کجا می‌توانم تشخیص دهم که آیا یک فرد دارای بیماری است یا خیر؟»  [NEW_LINE] سؤال دوم:  [NEW,بله,Five-shot
چگونه بفهمیم که چقدر سهام عدالت داریم؟,چگونه بفهمیم که چقدر نت داریم؟, جواب: 'خیر'  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چگونه می‌تواند ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کند؟»  [NEW_LINE] سؤال دوم:  [NEW_LINE]  «چگونه می‌تواند ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا کند؟»  [NEW_LINE] پاسخ:  [NEW_LINE]  «خیر»  [NEW_LINE] سؤال اول:  [NEW_LINE]  «چه مبارک سحری بودو چه,خیر,Five-shot
چرا قران می خوانیم به زبان کودکانه؟,چرا نماز را به زبان عربی می خوانیم؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
دانلود اهنگ رسا به نام طنز تلخ؟,دانلود اهنگ کیارش به نام غریبه؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: 'آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟'  [NEW_LINE] سؤال دوم: 'آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟'  [NEW_LINE] جواب: 'خیر'  [NEW_LINE] سؤال اول: 'آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟'  [NEW_LINE] سؤال دوم: 'آیا شما می‌توانید یک عدد صحیح,خیر,Five-shot
دانلود اهنگ کجا رفته بودی که ازرد تو؟,دانلود اهنگ کجا رفته بودی ک ازرد تو؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
پس کدوم بی پدری بود قسم میخوردش؟,پس کجا بی صیقل آیینه شوی؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
سود سهام عدالت شامل چه کسانی می شود؟,سود سهام عدالت به چه کسانی پرداخت می شود؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,بله,Five-shot
از چه زمانی نماز خواندن واجب شد؟,نماز از چه زمانی بر مسلمانان واجب شد؟, جواب: 'خیر'  [NEW_LINE] سؤال اول: «از چه زمانی نماز خواندن واجب شد؟»  [NEW_LINE] سؤال دوم: «نماز از چه زمانی بر مسلمانان واجب شد؟»  [NEW_LINE] جواب: «خیر»  [NEW_LINE] سؤال اول: «از چه زمانی نماز خواندن واجب شد؟»  [NEW_LINE] سؤال دوم: «نماز از چه زمانی بر مسلمانان واجب شد؟»  [NEW_LINE] جواب: «خیر»  [NEW_LINE] سؤال اول: «از چه زمانی نماز خواندن واجب شد,بله,Five-shot
به روزرسانی در مورد باهوبالی - نتیجه گیری؟,برخی از واقعیت های دیوانه کننده درباره فیلم باهوبالی چیست؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
روند ویزای H1-B به دلیل ریاست جمهوری ترامپ چگونه تغییر خواهد کرد؟,تفاوت ویزای H1 و H1-B در چیست؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
داروی گیاهی برای عفونت ادراری در کودکان؟,چه داروی گیاهی برای عفونت ادراری مناسب است؟, جواب: 'خیر'  [NEW_LINE]  (۱)  [NEW_LINE]  (۲)  [NEW_LINE]  (۳)  [NEW_LINE]  (۴)  [NEW_LINE]  (۵)  [NEW_LINE]  (۶)  [NEW_LINE]  (۷)  [NEW_LINE]  (۸)  [NEW_LINE]  (۹)  [NEW_LINE]  (۱۰)  [NEW_LINE]  (۱۱)  [NEW_LINE]  (۱۲)  [NEW,خیر,Five-shot
