q1,q2,generated_text,real_label,scenario
چه میوه هایی برای عفونت ریه خوب است؟,چه میوه هایی برای عفونت گلو خوب است؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چه چیزی ویتامین بدن را تامین میکند؟,چه غذاهایی ویتامین بدن را تامین میکند؟,  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [,بله,Five-shot
چه چیزی برای درمان زود انزالی خوب است؟,چه چیزی برای زود انزالی خوب است؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
برای طولانی کردن رابطه در رختخواب چه کاری باید انجام دهم؟,چگونه می توانم در رابطه جنسی طولانی تر باشم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
کدام کشورهای اروپایی جزو اتحادیه اروپا نیستند؟,کدام گروه جزو سابقون نیستند؟,  [NEW_LINE] مثال‌های زیر را در نظر بگیرید:  [NEW_LINE] مثال اول: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] مثال دوم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] مثال سوم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] مثال چهارم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] مثال پنجم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW,خیر,Five-shot
چرا حضرت ابراهیم در برابر نمرود به سجده نیفتاد؟,چرا خداوند در قران به حضرت ابراهیم درود فرستاد؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چگونه می توانم به عنوان دانشجوی بین المللی در ایالات متحده درخواست شغل کنم؟,Proteus software Infrared Light Sensors Microcontrollers +1: چگونه می توان حسگر IR را با استفاده از نرم افزار Proteus شبیه سازی کرد؟,  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [,خیر,Five-shot
چرا جوجه های یک روزه را زنده به گور میکنند؟,چرا جوجه های یک روزه را میکشند؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
ویتامین بی در کدام مواد غذایی است؟,ویتامین دی در کدام مواد غذایی است؟,  [NEW_LINE] مثال‌ها:  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد صحیح دیگر تبدیل کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک عدد صحیح را به صورت یک عدد,خیر,Five-shot
چه کسانی میتوانند در آزمون ept شرکت کنند؟,چه کسانی میتوانند در کنکور تجربی شرکت کنند؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال اول: آیا این دو سؤال معادل هستند؟  [NEW_LINE] سؤال دوم:,خیر,Five-shot
چه چیزی باعث قطع شدن ابریزش بینی می شود؟,چه چیزی باعث کوچک شدن بینی گوشتی می شود؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
از کجا بفهمیم که یارانه قطع شده؟,چگونه بفهمیم که یارانه قطع شده؟,  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید به زبان انگلیسی صحبت کنید؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید به,بله,Five-shot
نمونه هایی از ناهماهنگی شناختی در فوتبال چیست؟,نمونه هایی از ناهماهنگی شناختی در اینترنت چیست؟,  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [NEW_LINE]  [,خیر,Five-shot
شهریه دانشگاه آزاد رشته پزشکی سال 98؟,شهریه دانشگاه ازاد رشته پزشکی سال ۹۸؟,  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید در مورد یک مسئله به‌طور دقیق صحبت کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید در مورد یک مسئله به‌طور دقیق صحبت کنید؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا شما می‌توانید در مورد یک مسئله به‌طور دقیق صحبت کنید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید در مورد یک مسئله به‌طور دقیق صحبت کنید؟  [NEW_,بله,Five-shot
آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را),زمان کافی برای رها کردن کسی کیست؟,  [NEW_LINE] سؤال اول: آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را)  [NEW_LINE] سؤال دوم: زمان کافی برای رها کردن کسی کیست؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را)  [NEW_LINE] سؤال دوم: زمان کافی برای رها کردن کسی کیست؟  [NEW_LINE] جواب: بله [NEW_LINE] سؤال اول: آیا وقتی وجود دارد که نباید رها کنید؟ (کسی را)  [NEW_LINE] سؤال,خیر,Five-shot
چه چیزی برای از بین بردن چربی خون مفید است؟,چه چیزی برای از بین بردن کیست تخمدان مفید است؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
از کجا بفهمم بچم گوش درد داره؟,از کجا بفهمم نوزاد گوش درد داره؟,  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم که کودک گوش درد دارد؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم که کودک گوش درد دارد؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم که کودک گوش درد دارد؟  [NEW_LINE] سؤال دوم: از کجا می‌توانم بفهمم که کودک گوش درد دارد؟  [NEW_LINE] سؤال اول: از کجا می‌توانم بفهمم که کودک گوش درد دارد؟  [NEW_LINE] سؤال دوم,بله,Five-shot
چگونه بفهمیم که چقدر سهام عدالت داریم؟,چگونه بفهمیم که چقدر نت داریم؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
چرا قران می خوانیم به زبان کودکانه؟,چرا نماز را به زبان عربی می خوانیم؟,  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [NEW_LINE] سؤال اول:  [NEW_LINE] سؤال دوم:  [,خیر,Five-shot
دانلود اهنگ رسا به نام طنز تلخ؟,دانلود اهنگ کیارش به نام غریبه؟,  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک برنامه را به زبان c++ بنویسید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک برنامه را به زبان c++ بنویسید؟  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک برنامه را به زبان c++ بنویسید؟  [NEW_LINE] سؤال دوم: آیا شما می‌توانید یک برنامه را به زبان c++ بنویسید؟  [NEW_LINE] سؤال اول: آیا شما می‌توانید یک برنامه را به زبان c++ بنویسید,خیر,Five-shot
دانلود اهنگ کجا رفته بودی که ازرد تو؟,دانلود اهنگ کجا رفته بودی ک ازرد تو؟,  [NEW_LINE] سؤال اول: آیا شما در حال حاضر در حال انجام یک کار هستید؟  [NEW_LINE] سؤال دوم: آیا شما در حال انجام یک کار هستید؟  [NEW_LINE] پاسخ: بله [NEW_LINE] سؤال اول: آیا شما در حال انجام یک کار هستید؟  [NEW_LINE] سؤال دوم: آیا شما در حال انجام یک کار هستید؟  [NEW_LINE] پاسخ: خیر [NEW_LINE] سؤال اول: آیا شما در حال انجام یک کار هستید؟  [NEW_LINE] سؤال دوم: آیا شما در حال انجام,بله,Five-shot
پس کدوم بی پدری بود قسم میخوردش؟,پس کجا بی صیقل آیینه شوی؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سؤال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سؤال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا,خیر,Five-shot
سود سهام عدالت شامل چه کسانی می شود؟,سود سهام عدالت به چه کسانی پرداخت می شود؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سوال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سوال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا,بله,Five-shot
از چه زمانی نماز خواندن واجب شد؟,نماز از چه زمانی بر مسلمانان واجب شد؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,بله,Five-shot
به روزرسانی در مورد باهوبالی - نتیجه گیری؟,برخی از واقعیت های دیوانه کننده درباره فیلم باهوبالی چیست؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
روند ویزای H1-B به دلیل ریاست جمهوری ترامپ چگونه تغییر خواهد کرد؟,تفاوت ویزای H1 و H1-B در چیست؟,  [NEW_LINE] سؤال: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] اگر مترادف هستند فقط در یک کلمه جواب 'بله' را تولید کنید.  [NEW_LINE] اگر مترادف نیستند فقط در یک کلمه جواب 'خیر' را تولید کنید.  [NEW_LINE] مثال‌ها:  [NEW_LINE] سوال اول: چگونه می توان ۱ / ۶ ^ ۰ ٫ ۴ را بدون استفاده از ماشین حساب حل کرد؟  [NEW_LINE] سوال دوم: چگونه می توان ۱۰ ^ ۱ ٫ ۰۰۰۲۶ را بدون استفاده از ماشین حساب یا جدول ورود پیدا کرد,خیر,Five-shot
داروی گیاهی برای عفونت ادراری در کودکان؟,چه داروی گیاهی برای عفونت ادراری مناسب است؟,  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال دوم: آیا این دو سؤال مترادف هستند یا خیر؟  [NEW_LINE] سؤال اول: آیا این دو سؤال مترادف,خیر,Five-shot
